2023-9-12 14:33:45-log: Cannot access game frame or container.
2023-9-12 14:33:45-debug: asset-db:require-engine-code (1821ms)
2023-9-12 14:33:46-log: Cocos Creator v3.8.0
2023-9-12 14:33:46-debug: [Assets Memory track]: asset-db:worker-init: initEngine start:18.63MB, end 87.83MB, increase: 69.20MB
2023-9-12 14:33:46-debug: [Assets Memory track]: asset-db-plugin-register: programming start:88.53MB, end 93.80MB, increase: 5.27MB
2023-9-12 14:33:46-debug: [Assets Memory track]: asset-db:worker-init: initPlugin start:87.84MB, end 91.08MB, increase: 3.24MB
2023-9-12 14:33:46-debug: asset-db:worker-init: initPlugin (384ms)
2023-9-12 14:33:46-debug: [Assets Memory track]: asset-db:worker-init start:18.63MB, end 91.13MB, increase: 72.50MB
2023-9-12 14:33:46-debug: Run asset db hook programming:beforePreStart ...
2023-9-12 14:33:47-debug: %cImport%c: /Applications/Cocos/Creator/3.8.0/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/chunks background: #aaff85; color: #000; color: #000;
2023-9-12 14:47:05-debug: /Users/zhangxinxin/NewProject_1/temp/programming/packer-driver/targets/editor/chunks/81/810a7293445a0e54fc87d11fa1bf94bebcb834d2.js resolved to /Users/zhangxinxin/NewProject_1/temp/programming/packer-driver/targets/editor/chunks/81/810a7293445a0e54fc87d11fa1bf94bebcb834d2.js is not in module cache!
2023-9-12 14:47:05-debug: [[Executor]] Module "pack:///chunks/63/6324fd7f2a6a90bef45040fcb7ce34af0ba6a7d3.js" loaded.
2023-9-12 14:47:05-debug: // ---- build task 查询 Asset Bundle ----
2023-9-12 14:47:05-debug: [[Executor]] Register NodePosition
2023-9-12 14:47:05-debug: 查询 Asset Bundle start0%
2023-9-12 14:47:05-debug: [[Executor]] Module "pack:///chunks/81/810a7293445a0e54fc87d11fa1bf94bebcb834d2.js" loaded.
2023-9-12 14:47:05-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
2023-9-12 14:47:05-debug: // ---- build task 查询 Asset Bundle ---- (12ms)
2023-9-12 14:47:05-debug: // ---- build task 查询 Asset Bundle ----
2023-9-12 14:47:05-debug: [Build Memory track]: 查询 Asset Bundle start:247.13MB, end 247.25MB, increase: 120.03KB
2023-9-12 14:47:05-debug: 查询 Asset Bundle start5%
2023-9-12 14:47:05-debug: run build task 查询 Asset Bundle success in 12 ms √5%
2023-9-12 14:47:05-debug: // ---- build task 查询 Asset Bundle ---- (1ms)
2023-9-12 14:47:05-debug: run build task 查询 Asset Bundle success in 1 ms √10%
2023-9-12 14:47:05-debug: [Build Memory track]: 查询 Asset Bundle start:247.26MB, end 247.27MB, increase: 15.51KB
2023-9-12 14:47:05-debug: 整理部分构建选项内数据到 settings.json start10%
2023-9-12 14:47:05-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-9-12 14:47:05-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (2ms)
2023-9-12 14:47:05-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:247.28MB, end 247.30MB, increase: 13.72KB
2023-9-12 14:47:05-debug: run build task 整理部分构建选项内数据到 settings.json success in 2 ms √12%
2023-9-12 14:47:05-debug: 填充脚本数据到 settings.json start12%
2023-9-12 14:47:05-debug: // ---- build task 填充脚本数据到 settings.json ----
2023-9-12 14:47:05-debug: // ---- build task 填充脚本数据到 settings.json ---- (1ms)
2023-9-12 14:47:05-debug: 整理部分构建选项内数据到 settings.json start13%
2023-9-12 14:47:05-debug: [Build Memory track]: 填充脚本数据到 settings.json start:247.31MB, end 247.32MB, increase: 12.23KB
2023-9-12 14:47:05-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-9-12 14:47:05-debug: run build task 填充脚本数据到 settings.json success in 1 ms √13%
2023-9-12 14:47:05-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (4ms)
2023-9-12 14:47:05-debug: run build task 整理部分构建选项内数据到 settings.json success in 4 ms √15%
2023-9-12 14:47:05-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:247.33MB, end 247.38MB, increase: 58.93KB
2023-9-12 14:47:20-debug: refresh db internal success
2023-9-12 14:47:20-debug: refresh db assets success
2023-9-12 14:47:20-debug: Run asset db hook engine-extends:afterRefresh success!
2023-9-12 14:47:20-debug: Run asset db hook engine-extends:afterRefresh ...
2023-9-12 14:47:20-debug: asset-db:refresh-all-database (47ms)
2023-9-12 14:47:20-debug: asset-db:worker-effect-data-processing (1ms)
2023-9-12 14:47:20-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2023-9-12 14:47:50-debug: start refresh asset from /Users/zhangxinxin/NewProject_1/assets/scene.scene...
2023-9-12 14:47:50-debug: %cImport%c: /Users/zhangxinxin/NewProject_1/assets/scene.scenebackground: #aaff85; color: #000;color: #000;
2023-9-12 14:47:50-debug: refresh asset /Users/zhangxinxin/NewProject_1/assets success
2023-9-12 14:47:51-debug: Query all assets info in project
2023-9-12 14:47:51-debug: init custom config: keepNodeUuid: false, useCache: true
2023-9-12 14:47:51-debug:   Number of all scenes: 1
2023-9-12 14:47:51-debug:   Number of all scripts: 2
2023-9-12 14:47:51-debug:   Number of other assets: 319
2023-9-12 14:47:51-debug: reload all scripts.
2023-9-12 14:47:51-debug: Incremental keys: 
2023-9-12 14:47:51-debug: Set detail map pack:///resolution-detail-map.json: {}
2023-9-12 14:47:51-debug: Unregister DebugViewRuntimeControl
2023-9-12 14:47:51-debug: Invalidating 'pack:///chunks/d5/d5608b38b037f8fab3d80ad8b6997514f74129c4.js'
2023-9-12 14:47:51-debug: Invalidating 'pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js'
2023-9-12 14:47:51-debug: [[Executor]] Module "pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js" loaded.
2023-9-12 14:47:51-debug: [[Executor]] Module "pack:///chunks/63/6324fd7f2a6a90bef45040fcb7ce34af0ba6a7d3.js" loaded.
2023-9-12 14:47:51-debug: [[Executor]] Register DebugViewRuntimeControl
2023-9-12 14:47:51-debug: [[Executor]] Module "pack:///chunks/d5/d5608b38b037f8fab3d80ad8b6997514f74129c4.js" loaded.
2023-9-12 14:47:51-debug: [[Executor]] Register NodePosition
2023-9-12 14:47:51-debug: [[Executor]] Module "pack:///chunks/81/810a7293445a0e54fc87d11fa1bf94bebcb834d2.js" loaded.
2023-9-12 14:47:51-debug: [[Executor]] Module "pack:///chunks/63/6324fd7f2a6a90bef45040fcb7ce34af0ba6a7d3.js" loaded.
2023-9-12 14:47:51-debug: 查询 Asset Bundle start0%
2023-9-12 14:47:51-debug: // ---- build task 查询 Asset Bundle ----
2023-9-12 14:47:51-debug: Invalidating 'pack:///chunks/63/6324fd7f2a6a90bef45040fcb7ce34af0ba6a7d3.js'
2023-9-12 14:47:51-debug: Unregister NodePosition
2023-9-12 14:47:51-debug: Invalidating 'pack:///chunks/81/810a7293445a0e54fc87d11fa1bf94bebcb834d2.js'
2023-9-12 14:47:51-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
2023-9-12 14:47:51-debug: run build task 查询 Asset Bundle success in 12 ms √5%
2023-9-12 14:47:51-debug: // ---- build task 查询 Asset Bundle ----
2023-9-12 14:47:51-debug: [Build Memory track]: 查询 Asset Bundle start:248.70MB, end 249.02MB, increase: 319.24KB
2023-9-12 14:47:51-debug: // ---- build task 查询 Asset Bundle ---- (12ms)
2023-9-12 14:47:51-debug: 查询 Asset Bundle start5%
2023-9-12 14:47:51-debug: // ---- build task 查询 Asset Bundle ---- (1ms)
2023-9-12 14:47:51-debug: [Build Memory track]: 查询 Asset Bundle start:249.02MB, end 249.04MB, increase: 12.68KB
2023-9-12 14:47:51-debug: run build task 查询 Asset Bundle success in 1 ms √10%
2023-9-12 14:47:51-debug: 整理部分构建选项内数据到 settings.json start10%
2023-9-12 14:47:51-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-9-12 14:47:51-debug: run build task 整理部分构建选项内数据到 settings.json success in 0 ms √12%
2023-9-12 14:47:51-debug: 填充脚本数据到 settings.json start12%
2023-9-12 14:47:51-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:249.05MB, end 249.06MB, increase: 19.03KB
2023-9-12 14:47:51-debug: // ---- build task 填充脚本数据到 settings.json ----
2023-9-12 14:47:51-debug: // ---- build task 填充脚本数据到 settings.json ---- (1ms)
2023-9-12 14:47:51-debug: 整理部分构建选项内数据到 settings.json start13%
2023-9-12 14:47:51-debug: [Build Memory track]: 填充脚本数据到 settings.json start:249.07MB, end 249.09MB, increase: 12.46KB
2023-9-12 14:47:51-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-9-12 14:47:51-debug: run build task 填充脚本数据到 settings.json success in 1 ms √13%
2023-9-12 14:47:51-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (4ms)
2023-9-12 14:47:51-debug: run build task 整理部分构建选项内数据到 settings.json success in 4 ms √15%
2023-9-12 14:47:51-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:249.10MB, end 249.15MB, increase: 57.43KB
2023-9-12 14:47:54-debug: start refresh asset from /Users/zhangxinxin/NewProject_1/assets/scene-001.scene...
2023-9-12 14:47:54-debug: %cImport%c: /Users/zhangxinxin/NewProject_1/assets/scene-001.scenebackground: #aaff85; color: #000;color: #000;
2023-9-12 14:47:54-debug: refresh asset /Users/zhangxinxin/NewProject_1/assets success
2023-9-12 14:47:54-debug: Query all assets info in project
2023-9-12 14:47:54-debug: init custom config: keepNodeUuid: false, useCache: true
2023-9-12 14:47:54-debug:   Number of other assets: 319
2023-9-12 14:47:54-debug:   Number of all scripts: 2
2023-9-12 14:47:54-debug:   Number of all scenes: 2
2023-9-12 14:47:54-debug: reload all scripts.
2023-9-12 14:47:54-debug: Incremental keys: 
2023-9-12 14:47:54-debug: Set detail map pack:///resolution-detail-map.json: {}
2023-9-12 14:47:54-debug: Invalidating 'pack:///chunks/63/6324fd7f2a6a90bef45040fcb7ce34af0ba6a7d3.js'
2023-9-12 14:47:54-debug: Invalidating 'pack:///chunks/d5/d5608b38b037f8fab3d80ad8b6997514f74129c4.js'
2023-9-12 14:47:54-debug: Invalidating 'pack:///chunks/81/810a7293445a0e54fc87d11fa1bf94bebcb834d2.js'
2023-9-12 14:47:54-debug: [[Executor]] Module "pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js" loaded.
2023-9-12 14:47:54-debug: [[Executor]] Module "pack:///chunks/63/6324fd7f2a6a90bef45040fcb7ce34af0ba6a7d3.js" loaded.
2023-9-12 14:47:54-debug: [[Executor]] Register DebugViewRuntimeControl
2023-9-12 14:47:54-debug: Unregister NodePosition
2023-9-12 14:47:54-debug: [[Executor]] Register NodePosition
2023-9-12 14:47:54-debug: [[Executor]] Module "pack:///chunks/81/810a7293445a0e54fc87d11fa1bf94bebcb834d2.js" loaded.
2023-9-12 14:47:54-debug: [[Executor]] Module "pack:///chunks/63/6324fd7f2a6a90bef45040fcb7ce34af0ba6a7d3.js" loaded.
2023-9-12 14:47:54-debug: 查询 Asset Bundle start0%
2023-9-12 14:47:54-debug: // ---- build task 查询 Asset Bundle ----
2023-9-12 14:47:54-debug: [[Executor]] Module "pack:///chunks/d5/d5608b38b037f8fab3d80ad8b6997514f74129c4.js" loaded.
2023-9-12 14:47:54-debug: Invalidating 'pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js'
2023-9-12 14:47:54-debug: Unregister DebugViewRuntimeControl
2023-9-12 14:47:54-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
2023-9-12 14:47:55-debug: // ---- build task 查询 Asset Bundle ---- (11ms)
2023-9-12 14:47:55-debug: // ---- build task 查询 Asset Bundle ----
2023-9-12 14:47:55-debug: [Build Memory track]: 查询 Asset Bundle start:249.91MB, end 250.12MB, increase: 216.82KB
2023-9-12 14:47:55-debug: 查询 Asset Bundle start5%
2023-9-12 14:47:55-debug: run build task 查询 Asset Bundle success in 11 ms √5%
2023-9-12 14:47:55-debug: // ---- build task 查询 Asset Bundle ---- (1ms)
2023-9-12 14:47:55-debug: [Build Memory track]: 查询 Asset Bundle start:250.13MB, end 250.14MB, increase: 12.65KB
2023-9-12 14:47:55-debug: run build task 查询 Asset Bundle success in 1 ms √10%
2023-9-12 14:47:55-debug: 整理部分构建选项内数据到 settings.json start10%
2023-9-12 14:47:55-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-9-12 14:47:55-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (1ms)
2023-9-12 14:47:55-debug: // ---- build task 填充脚本数据到 settings.json ----
2023-9-12 14:47:55-debug: run build task 整理部分构建选项内数据到 settings.json success in 1 ms √12%
2023-9-12 14:47:55-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:250.15MB, end 250.16MB, increase: 13.70KB
2023-9-12 14:47:55-debug: 填充脚本数据到 settings.json start12%
2023-9-12 14:47:55-debug: // ---- build task 填充脚本数据到 settings.json ---- (1ms)
2023-9-12 14:47:55-debug: run build task 填充脚本数据到 settings.json success in 1 ms √13%
2023-9-12 14:47:55-debug: [Build Memory track]: 填充脚本数据到 settings.json start:250.17MB, end 250.18MB, increase: 13.17KB
2023-9-12 14:47:55-debug: 整理部分构建选项内数据到 settings.json start13%
2023-9-12 14:47:55-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-9-12 14:47:55-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (3ms)
2023-9-12 14:47:55-debug: run build task 整理部分构建选项内数据到 settings.json success in 3 ms √15%
2023-9-12 14:47:55-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:250.19MB, end 250.25MB, increase: 57.62KB
2023-9-12 14:48:21-debug: Query all assets info in project
2023-9-12 14:48:21-debug: init custom config: keepNodeUuid: false, useCache: true
2023-9-12 14:48:21-debug:   Number of all scenes: 2
2023-9-12 14:48:21-debug:   Number of all scripts: 2
2023-9-12 14:48:21-debug:   Number of other assets: 319
2023-9-12 14:48:21-debug: reload all scripts.
2023-9-12 14:48:21-debug: Incremental keys: 
2023-9-12 14:48:21-debug: Set detail map pack:///resolution-detail-map.json: {}
2023-9-12 14:48:21-debug: Invalidating 'pack:///chunks/63/6324fd7f2a6a90bef45040fcb7ce34af0ba6a7d3.js'
2023-9-12 14:48:21-debug: Invalidating 'pack:///chunks/d5/d5608b38b037f8fab3d80ad8b6997514f74129c4.js'
2023-9-12 14:48:21-debug: Invalidating 'pack:///chunks/81/810a7293445a0e54fc87d11fa1bf94bebcb834d2.js'
2023-9-12 14:48:21-debug: [[Executor]] Module "pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js" loaded.
2023-9-12 14:48:21-debug: [[Executor]] Module "pack:///chunks/63/6324fd7f2a6a90bef45040fcb7ce34af0ba6a7d3.js" loaded.
2023-9-12 14:48:21-debug: [[Executor]] Register DebugViewRuntimeControl
2023-9-12 14:48:21-debug: [[Executor]] Module "pack:///chunks/d5/d5608b38b037f8fab3d80ad8b6997514f74129c4.js" loaded.
2023-9-12 14:48:21-debug: [[Executor]] Register NodePosition
2023-9-12 14:48:21-debug: [[Executor]] Module "pack:///chunks/81/810a7293445a0e54fc87d11fa1bf94bebcb834d2.js" loaded.
2023-9-12 14:48:21-debug: [[Executor]] Module "pack:///chunks/63/6324fd7f2a6a90bef45040fcb7ce34af0ba6a7d3.js" loaded.
2023-9-12 14:48:21-debug: 查询 Asset Bundle start0%
2023-9-12 14:48:21-debug: // ---- build task 查询 Asset Bundle ----
2023-9-12 14:48:21-debug: Unregister DebugViewRuntimeControl
2023-9-12 14:48:21-debug: Invalidating 'pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js'
2023-9-12 14:48:21-debug: Unregister NodePosition
2023-9-12 14:48:21-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
2023-9-12 14:48:21-debug: // ---- build task 查询 Asset Bundle ---- (18ms)
2023-9-12 14:48:21-debug: // ---- build task 查询 Asset Bundle ----
2023-9-12 14:48:21-debug: run build task 查询 Asset Bundle success in 18 ms √5%
2023-9-12 14:48:21-debug: 查询 Asset Bundle start5%
2023-9-12 14:48:21-debug: [Build Memory track]: 查询 Asset Bundle start:251.08MB, end 251.35MB, increase: 278.78KB
2023-9-12 14:48:21-debug: // ---- build task 查询 Asset Bundle ---- (2ms)
2023-9-12 14:48:21-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-9-12 14:48:21-debug: run build task 查询 Asset Bundle success in 2 ms √10%
2023-9-12 14:48:21-debug: 整理部分构建选项内数据到 settings.json start10%
2023-9-12 14:48:21-debug: [Build Memory track]: 查询 Asset Bundle start:251.36MB, end 251.37MB, increase: 12.63KB
2023-9-12 14:48:21-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (1ms)
2023-9-12 14:48:21-debug: 填充脚本数据到 settings.json start12%
2023-9-12 14:48:21-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:251.38MB, end 251.39MB, increase: 13.67KB
2023-9-12 14:48:21-debug: // ---- build task 填充脚本数据到 settings.json ----
2023-9-12 14:48:21-debug: run build task 整理部分构建选项内数据到 settings.json success in 1 ms √12%
2023-9-12 14:48:21-debug: run build task 填充脚本数据到 settings.json success in 0 ms √13%
2023-9-12 14:48:21-debug: [Build Memory track]: 填充脚本数据到 settings.json start:251.40MB, end 251.41MB, increase: 10.70KB
2023-9-12 14:48:21-debug: 整理部分构建选项内数据到 settings.json start13%
2023-9-12 14:48:21-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-9-12 14:48:21-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (3ms)
2023-9-12 14:48:21-debug: run build task 整理部分构建选项内数据到 settings.json success in 3 ms √15%
2023-9-12 14:48:21-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:251.42MB, end 251.48MB, increase: 63.40KB
2023-9-12 14:48:33-debug: refresh db internal success
2023-9-12 14:48:33-debug: %cImport%c: /Users/zhangxinxin/NewProject_1/assets/NodePosition.tsbackground: #aaff85; color: #000;color: #000;
2023-9-12 14:48:33-debug: refresh db assets success
2023-9-12 14:48:33-debug: Run asset db hook engine-extends:afterRefresh success!
2023-9-12 14:48:33-debug: Run asset db hook engine-extends:afterRefresh ...
2023-9-12 14:48:33-debug: asset-db:refresh-all-database (53ms)
2023-9-12 14:48:33-debug: asset-db:worker-effect-data-processing (1ms)
2023-9-12 14:48:33-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2023-9-12 14:48:34-debug: Query all assets info in project
2023-9-12 14:48:34-debug: init custom config: keepNodeUuid: false, useCache: true
2023-9-12 14:48:34-debug:   Number of all scenes: 2
2023-9-12 14:48:34-debug:   Number of all scripts: 2
2023-9-12 14:48:34-debug:   Number of other assets: 319
2023-9-12 14:48:34-debug: reload all scripts.
2023-9-12 14:48:34-debug: Incremental keys: 
2023-9-12 14:48:34-debug: Set detail map pack:///resolution-detail-map.json: {}
2023-9-12 14:48:34-debug: Invalidating 'pack:///chunks/63/6324fd7f2a6a90bef45040fcb7ce34af0ba6a7d3.js'
